#HOLE:,940A
#LEG:,155
#TOP:,62.179199
#BOTTOM:,231.800400
DEPTH_WMSF,FX,FY,FZ,FNOR,DEVI,FINC,RB,P1AZ,HAZI
m,oer,oer,oer,oer,deg,deg,deg,deg,deg
227.2284,-0.2835,-0.1071,0.0681,0.3106,6.8105,19.5082,326.9890,140.2004,173.3970
227.3808,-0.2867,-0.0976,0.0685,0.3106,6.7738,19.5063,327.8818,141.1655,173.4647
227.5332,-0.2972,-0.0571,0.0702,0.3106,6.7413,19.5107,334.8889,148.1894,173.4536
227.6856,-0.2968,-0.0582,0.0707,0.3107,6.7098,19.5117,334.3487,147.6843,173.4896
227.8380,-0.2911,-0.0819,0.0711,0.3107,6.6913,19.5243,333.6177,146.9645,173.5030
227.9904,-0.3013,0.0296,0.0712,0.3107,6.6411,19.5023,347.4525,160.8739,173.5035
228.1428,-0.3014,0.0286,0.0713,0.3107,6.6229,19.5134,353.2561,166.7308,173.5196
228.2952,-0.3028,0.0027,0.0714,0.3107,6.6013,19.5189,350.5521,164.0115,173.5213
228.4476,-0.3020,-0.0181,0.0714,0.3107,6.5796,19.5225,345.3884,158.8198,173.5241
228.6000,-0.3019,-0.0196,0.0712,0.3107,6.5600,19.5270,344.0468,157.4654,173.5184
228.7524,-0.2979,-0.0545,0.0709,0.3108,6.5399,19.5261,340.6036,153.9983,173.5121
228.9048,-0.2969,-0.0580,0.0709,0.3107,6.5392,19.5278,336.8530,150.1847,173.4672
229.0572,-0.2966,-0.0604,0.0706,0.3108,6.5412,19.5288,336.6656,149.9643,173.4351
229.2096,-0.2950,-0.0676,0.0702,0.3108,6.5572,19.5276,334.3909,147.6455,173.4015
229.3620,-0.2950,-0.0672,0.0705,0.3108,6.5756,19.5268,335.1906,148.4189,173.3726
229.5144,-0.2930,-0.0764,0.0704,0.3107,6.5942,19.5246,333.9539,147.1631,173.3595
229.6668,-0.2920,-0.0792,0.0702,0.3107,6.6118,19.5218,332.8032,146.0022,173.3548
229.8192,-0.2871,-0.0958,0.0701,0.3107,6.6294,19.5198,331.2207,144.4046,173.3463
229.9716,-0.2791,-0.1172,0.0700,0.3107,6.6458,19.5169,325.8093,138.9697,173.3402
230.1240,-0.2788,-0.1182,0.0700,0.3107,6.6605,19.5131,324.9979,138.1440,173.3286
230.2764,-0.2725,-0.1315,0.0695,0.3107,6.6730,19.5110,323.8638,136.9931,173.3150
230.4288,-0.2695,-0.1379,0.0695,0.3107,6.6820,19.5065,320.9982,134.1072,173.3001
230.5812,-0.2684,-0.1401,0.0694,0.3106,6.6925,19.5085,321.0155,134.1066,173.2828
230.7336,-0.2311,-0.1963,0.0694,0.3106,6.6990,19.5043,321.0272,134.1060,173.2709
230.8860,-0.2281,-0.2001,0.0694,0.3106,6.7052,19.5007,321.0382,134.1055,173.2597
231.0384,-0.2072,-0.2220,0.0696,0.3106,6.7101,19.4957,321.0448,134.1051,173.2530
231.1908,-0.2061,-0.2230,0.0692,0.3106,6.7136,19.4911,321.0491,134.1048,173.2486
231.3432,-0.2060,-0.2233,0.0693,0.3106,6.7175,19.4895,321.0490,134.1048,173.2488
231.4956,-0.2059,-0.2233,0.0694,0.3106,6.7199,19.4861,321.0470,134.1047,173.2510
231.6480,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
231.8004,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500

